storm_id,storm_name,timestamp,timecode,lat,lon,m1_combined,m1_c13,m2_combined,m2_c13
2021al05,Hurricane Elsa,2021-07-01 16:00:00,2021182160,10.20,-51.79,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/16/OR_ABI-L2-MCMIPM1-M6_G16_s2021182160,s3://noaa-goes16/ABI-L1b-RadM/2021/182/16/OR_ABI-L1b-RadM1-M6C13_G16_s2021182160,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/16/OR_ABI-L2-MCMIPM2-M6_G16_s2021182160,s3://noaa-goes16/ABI-L1b-RadM/2021/182/16/OR_ABI-L1b-RadM2-M6C13_G16_s2021182160
2021al05,Hurricane Elsa,2021-07-01 16:30:00,2021182163,10.25,-51.99,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/16/OR_ABI-L2-MCMIPM1-M6_G16_s2021182163,s3://noaa-goes16/ABI-L1b-RadM/2021/182/16/OR_ABI-L1b-RadM1-M6C13_G16_s2021182163,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/16/OR_ABI-L2-MCMIPM2-M6_G16_s2021182163,s3://noaa-goes16/ABI-L1b-RadM/2021/182/16/OR_ABI-L1b-RadM2-M6C13_G16_s2021182163
2021al05,Hurricane Elsa,2021-07-01 17:00:00,2021182170,10.30,-52.18,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/17/OR_ABI-L2-MCMIPM1-M6_G16_s2021182170,s3://noaa-goes16/ABI-L1b-RadM/2021/182/17/OR_ABI-L1b-RadM1-M6C13_G16_s2021182170,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/17/OR_ABI-L2-MCMIPM2-M6_G16_s2021182170,s3://noaa-goes16/ABI-L1b-RadM/2021/182/17/OR_ABI-L1b-RadM2-M6C13_G16_s2021182170
2021al05,Hurricane Elsa,2021-07-01 17:30:00,2021182173,10.36,-52.37,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/17/OR_ABI-L2-MCMIPM1-M6_G16_s2021182173,s3://noaa-goes16/ABI-L1b-RadM/2021/182/17/OR_ABI-L1b-RadM1-M6C13_G16_s2021182173,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/17/OR_ABI-L2-MCMIPM2-M6_G16_s2021182173,s3://noaa-goes16/ABI-L1b-RadM/2021/182/17/OR_ABI-L1b-RadM2-M6C13_G16_s2021182173
2021al05,Hurricane Elsa,2021-07-01 18:00:00,2021182180,10.42,-52.57,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/18/OR_ABI-L2-MCMIPM1-M6_G16_s2021182180,s3://noaa-goes16/ABI-L1b-RadM/2021/182/18/OR_ABI-L1b-RadM1-M6C13_G16_s2021182180,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/18/OR_ABI-L2-MCMIPM2-M6_G16_s2021182180,s3://noaa-goes16/ABI-L1b-RadM/2021/182/18/OR_ABI-L1b-RadM2-M6C13_G16_s2021182180
2021al05,Hurricane Elsa,2021-07-01 18:30:00,2021182183,10.48,-52.76,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/18/OR_ABI-L2-MCMIPM1-M6_G16_s2021182183,s3://noaa-goes16/ABI-L1b-RadM/2021/182/18/OR_ABI-L1b-RadM1-M6C13_G16_s2021182183,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/18/OR_ABI-L2-MCMIPM2-M6_G16_s2021182183,s3://noaa-goes16/ABI-L1b-RadM/2021/182/18/OR_ABI-L1b-RadM2-M6C13_G16_s2021182183
2021al05,Hurricane Elsa,2021-07-01 19:00:00,2021182190,10.83,-53.02,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/19/OR_ABI-L2-MCMIPM1-M6_G16_s2021182190,s3://noaa-goes16/ABI-L1b-RadM/2021/182/19/OR_ABI-L1b-RadM1-M6C13_G16_s2021182190,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/19/OR_ABI-L2-MCMIPM2-M6_G16_s2021182190,s3://noaa-goes16/ABI-L1b-RadM/2021/182/19/OR_ABI-L1b-RadM2-M6C13_G16_s2021182190
2021al05,Hurricane Elsa,2021-07-01 19:30:00,2021182193,10.89,-53.23,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/19/OR_ABI-L2-MCMIPM1-M6_G16_s2021182193,s3://noaa-goes16/ABI-L1b-RadM/2021/182/19/OR_ABI-L1b-RadM1-M6C13_G16_s2021182193,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/19/OR_ABI-L2-MCMIPM2-M6_G16_s2021182193,s3://noaa-goes16/ABI-L1b-RadM/2021/182/19/OR_ABI-L1b-RadM2-M6C13_G16_s2021182193
2021al05,Hurricane Elsa,2021-07-01 20:00:00,2021182200,11.05,-53.40,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/20/OR_ABI-L2-MCMIPM1-M6_G16_s2021182200,s3://noaa-goes16/ABI-L1b-RadM/2021/182/20/OR_ABI-L1b-RadM1-M6C13_G16_s2021182200,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/20/OR_ABI-L2-MCMIPM2-M6_G16_s2021182200,s3://noaa-goes16/ABI-L1b-RadM/2021/182/20/OR_ABI-L1b-RadM2-M6C13_G16_s2021182200
2021al05,Hurricane Elsa,2021-07-01 20:30:00,2021182203,11.13,-53.60,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/20/OR_ABI-L2-MCMIPM1-M6_G16_s2021182203,s3://noaa-goes16/ABI-L1b-RadM/2021/182/20/OR_ABI-L1b-RadM1-M6C13_G16_s2021182203,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/20/OR_ABI-L2-MCMIPM2-M6_G16_s2021182203,s3://noaa-goes16/ABI-L1b-RadM/2021/182/20/OR_ABI-L1b-RadM2-M6C13_G16_s2021182203
2021al05,Hurricane Elsa,2021-07-01 21:00:00,2021182210,11.20,-53.80,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/21/OR_ABI-L2-MCMIPM1-M6_G16_s2021182210,s3://noaa-goes16/ABI-L1b-RadM/2021/182/21/OR_ABI-L1b-RadM1-M6C13_G16_s2021182210,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/21/OR_ABI-L2-MCMIPM2-M6_G16_s2021182210,s3://noaa-goes16/ABI-L1b-RadM/2021/182/21/OR_ABI-L1b-RadM2-M6C13_G16_s2021182210
2021al05,Hurricane Elsa,2021-07-01 21:30:00,2021182213,11.27,-54.00,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/21/OR_ABI-L2-MCMIPM1-M6_G16_s2021182213,s3://noaa-goes16/ABI-L1b-RadM/2021/182/21/OR_ABI-L1b-RadM1-M6C13_G16_s2021182213,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/21/OR_ABI-L2-MCMIPM2-M6_G16_s2021182213,s3://noaa-goes16/ABI-L1b-RadM/2021/182/21/OR_ABI-L1b-RadM2-M6C13_G16_s2021182213
2021al05,Hurricane Elsa,2021-07-01 22:00:00,2021182220,11.33,-54.21,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/22/OR_ABI-L2-MCMIPM1-M6_G16_s2021182220,s3://noaa-goes16/ABI-L1b-RadM/2021/182/22/OR_ABI-L1b-RadM1-M6C13_G16_s2021182220,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/22/OR_ABI-L2-MCMIPM2-M6_G16_s2021182220,s3://noaa-goes16/ABI-L1b-RadM/2021/182/22/OR_ABI-L1b-RadM2-M6C13_G16_s2021182220
2021al05,Hurricane Elsa,2021-07-01 22:30:00,2021182223,11.39,-54.41,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/22/OR_ABI-L2-MCMIPM1-M6_G16_s2021182223,s3://noaa-goes16/ABI-L1b-RadM/2021/182/22/OR_ABI-L1b-RadM1-M6C13_G16_s2021182223,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/22/OR_ABI-L2-MCMIPM2-M6_G16_s2021182223,s3://noaa-goes16/ABI-L1b-RadM/2021/182/22/OR_ABI-L1b-RadM2-M6C13_G16_s2021182223
2021al05,Hurricane Elsa,2021-07-01 23:00:00,2021182230,11.45,-54.61,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021182230,s3://noaa-goes16/ABI-L1b-RadM/2021/182/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021182230,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021182230,s3://noaa-goes16/ABI-L1b-RadM/2021/182/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021182230
2021al05,Hurricane Elsa,2021-07-01 23:30:00,2021182233,11.50,-54.82,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021182233,s3://noaa-goes16/ABI-L1b-RadM/2021/182/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021182233,s3://noaa-goes16/ABI-L2-MCMIPM/2021/182/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021182233,s3://noaa-goes16/ABI-L1b-RadM/2021/182/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021182233
2021al05,Hurricane Elsa,2021-07-02 00:00:00,2021183000,11.56,-55.02,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021183000,s3://noaa-goes16/ABI-L1b-RadM/2021/183/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021183000,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021183000,s3://noaa-goes16/ABI-L1b-RadM/2021/183/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021183000
2021al05,Hurricane Elsa,2021-07-02 00:30:00,2021183003,11.61,-55.23,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021183003,s3://noaa-goes16/ABI-L1b-RadM/2021/183/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021183003,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021183003,s3://noaa-goes16/ABI-L1b-RadM/2021/183/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021183003
2021al05,Hurricane Elsa,2021-07-02 01:00:00,2021183010,11.50,-55.10,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021183010,s3://noaa-goes16/ABI-L1b-RadM/2021/183/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021183010,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021183010,s3://noaa-goes16/ABI-L1b-RadM/2021/183/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021183010
2021al05,Hurricane Elsa,2021-07-02 01:30:00,2021183013,11.55,-55.30,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021183013,s3://noaa-goes16/ABI-L1b-RadM/2021/183/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021183013,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021183013,s3://noaa-goes16/ABI-L1b-RadM/2021/183/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021183013
2021al05,Hurricane Elsa,2021-07-02 02:00:00,2021183020,11.68,-55.49,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021183020,s3://noaa-goes16/ABI-L1b-RadM/2021/183/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021183020,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021183020,s3://noaa-goes16/ABI-L1b-RadM/2021/183/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021183020
2021al05,Hurricane Elsa,2021-07-02 02:30:00,2021183023,11.74,-55.70,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021183023,s3://noaa-goes16/ABI-L1b-RadM/2021/183/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021183023,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021183023,s3://noaa-goes16/ABI-L1b-RadM/2021/183/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021183023
2021al05,Hurricane Elsa,2021-07-02 03:00:00,2021183030,11.80,-55.90,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021183030,s3://noaa-goes16/ABI-L1b-RadM/2021/183/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021183030,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021183030,s3://noaa-goes16/ABI-L1b-RadM/2021/183/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021183030
2021al05,Hurricane Elsa,2021-07-02 03:30:00,2021183033,11.86,-56.10,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021183033,s3://noaa-goes16/ABI-L1b-RadM/2021/183/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021183033,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021183033,s3://noaa-goes16/ABI-L1b-RadM/2021/183/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021183033
2021al05,Hurricane Elsa,2021-07-02 04:00:00,2021183040,11.92,-56.31,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021183040,s3://noaa-goes16/ABI-L1b-RadM/2021/183/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021183040,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021183040,s3://noaa-goes16/ABI-L1b-RadM/2021/183/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021183040
2021al05,Hurricane Elsa,2021-07-02 04:30:00,2021183043,11.98,-56.52,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021183043,s3://noaa-goes16/ABI-L1b-RadM/2021/183/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021183043,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021183043,s3://noaa-goes16/ABI-L1b-RadM/2021/183/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021183043
2021al05,Hurricane Elsa,2021-07-02 05:00:00,2021183050,12.03,-56.73,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021183050,s3://noaa-goes16/ABI-L1b-RadM/2021/183/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021183050,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021183050,s3://noaa-goes16/ABI-L1b-RadM/2021/183/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021183050
2021al05,Hurricane Elsa,2021-07-02 05:30:00,2021183053,12.09,-56.93,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021183053,s3://noaa-goes16/ABI-L1b-RadM/2021/183/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021183053,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021183053,s3://noaa-goes16/ABI-L1b-RadM/2021/183/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021183053
2021al05,Hurricane Elsa,2021-07-02 06:00:00,2021183060,12.14,-57.14,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021183060,s3://noaa-goes16/ABI-L1b-RadM/2021/183/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021183060,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021183060,s3://noaa-goes16/ABI-L1b-RadM/2021/183/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021183060
2021al05,Hurricane Elsa,2021-07-02 06:40:00,2021183064,12.21,-57.42,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021183064,s3://noaa-goes16/ABI-L1b-RadM/2021/183/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021183064,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021183064,s3://noaa-goes16/ABI-L1b-RadM/2021/183/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021183064
2021al05,Hurricane Elsa,2021-07-02 07:00:00,2021183070,12.42,-57.72,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021183070,s3://noaa-goes16/ABI-L1b-RadM/2021/183/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021183070,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021183070,s3://noaa-goes16/ABI-L1b-RadM/2021/183/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021183070
2021al05,Hurricane Elsa,2021-07-02 07:30:00,2021183073,12.48,-57.93,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021183073,s3://noaa-goes16/ABI-L1b-RadM/2021/183/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021183073,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021183073,s3://noaa-goes16/ABI-L1b-RadM/2021/183/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021183073
2021al05,Hurricane Elsa,2021-07-02 08:00:00,2021183080,12.54,-58.15,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021183080,s3://noaa-goes16/ABI-L1b-RadM/2021/183/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021183080,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021183080,s3://noaa-goes16/ABI-L1b-RadM/2021/183/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021183080
2021al05,Hurricane Elsa,2021-07-02 08:30:00,2021183083,12.64,-58.39,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021183083,s3://noaa-goes16/ABI-L1b-RadM/2021/183/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021183083,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021183083,s3://noaa-goes16/ABI-L1b-RadM/2021/183/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021183083
2021al05,Hurricane Elsa,2021-07-02 09:00:00,2021183090,12.70,-58.60,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021183090,s3://noaa-goes16/ABI-L1b-RadM/2021/183/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021183090,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021183090,s3://noaa-goes16/ABI-L1b-RadM/2021/183/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021183090
2021al05,Hurricane Elsa,2021-07-02 09:30:00,2021183093,12.76,-58.81,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021183093,s3://noaa-goes16/ABI-L1b-RadM/2021/183/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021183093,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021183093,s3://noaa-goes16/ABI-L1b-RadM/2021/183/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021183093
2021al05,Hurricane Elsa,2021-07-02 10:00:00,2021183100,13.08,-58.57,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021183100,s3://noaa-goes16/ABI-L1b-RadM/2021/183/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021183100,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021183100,s3://noaa-goes16/ABI-L1b-RadM/2021/183/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021183100
2021al05,Hurricane Elsa,2021-07-02 10:30:00,2021183103,12.89,-59.24,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021183103,s3://noaa-goes16/ABI-L1b-RadM/2021/183/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021183103,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021183103,s3://noaa-goes16/ABI-L1b-RadM/2021/183/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021183103
2021al05,Hurricane Elsa,2021-07-02 11:00:00,2021183110,12.95,-59.45,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/11/OR_ABI-L2-MCMIPM1-M6_G16_s2021183110,s3://noaa-goes16/ABI-L1b-RadM/2021/183/11/OR_ABI-L1b-RadM1-M6C13_G16_s2021183110,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/11/OR_ABI-L2-MCMIPM2-M6_G16_s2021183110,s3://noaa-goes16/ABI-L1b-RadM/2021/183/11/OR_ABI-L1b-RadM2-M6C13_G16_s2021183110
2021al05,Hurricane Elsa,2021-07-02 11:30:00,2021183113,13.01,-59.66,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/11/OR_ABI-L2-MCMIPM1-M6_G16_s2021183113,s3://noaa-goes16/ABI-L1b-RadM/2021/183/11/OR_ABI-L1b-RadM1-M6C13_G16_s2021183113,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/11/OR_ABI-L2-MCMIPM2-M6_G16_s2021183113,s3://noaa-goes16/ABI-L1b-RadM/2021/183/11/OR_ABI-L1b-RadM2-M6C13_G16_s2021183113
2021al05,Hurricane Elsa,2021-07-02 12:00:00,2021183120,12.97,-59.65,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021183120,s3://noaa-goes16/ABI-L1b-RadM/2021/183/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021183120,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021183120,s3://noaa-goes16/ABI-L1b-RadM/2021/183/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021183120
2021al05,Hurricane Elsa,2021-07-02 12:30:00,2021183123,13.03,-59.88,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/12/OR_ABI-L2-MCMIPM1-M6_G16_s2021183123,s3://noaa-goes16/ABI-L1b-RadM/2021/183/12/OR_ABI-L1b-RadM1-M6C13_G16_s2021183123,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/12/OR_ABI-L2-MCMIPM2-M6_G16_s2021183123,s3://noaa-goes16/ABI-L1b-RadM/2021/183/12/OR_ABI-L1b-RadM2-M6C13_G16_s2021183123
2021al05,Hurricane Elsa,2021-07-02 13:00:00,2021183130,13.10,-60.10,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021183130,s3://noaa-goes16/ABI-L1b-RadM/2021/183/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021183130,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021183130,s3://noaa-goes16/ABI-L1b-RadM/2021/183/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021183130
2021al05,Hurricane Elsa,2021-07-02 13:30:00,2021183133,13.17,-60.33,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/13/OR_ABI-L2-MCMIPM1-M6_G16_s2021183133,s3://noaa-goes16/ABI-L1b-RadM/2021/183/13/OR_ABI-L1b-RadM1-M6C13_G16_s2021183133,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/13/OR_ABI-L2-MCMIPM2-M6_G16_s2021183133,s3://noaa-goes16/ABI-L1b-RadM/2021/183/13/OR_ABI-L1b-RadM2-M6C13_G16_s2021183133
2021al05,Hurricane Elsa,2021-07-02 14:00:00,2021183140,13.27,-60.67,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021183140,s3://noaa-goes16/ABI-L1b-RadM/2021/183/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021183140,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021183140,s3://noaa-goes16/ABI-L1b-RadM/2021/183/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021183140
2021al05,Hurricane Elsa,2021-07-02 14:30:00,2021183143,13.33,-60.89,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/14/OR_ABI-L2-MCMIPM1-M6_G16_s2021183143,s3://noaa-goes16/ABI-L1b-RadM/2021/183/14/OR_ABI-L1b-RadM1-M6C13_G16_s2021183143,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/14/OR_ABI-L2-MCMIPM2-M6_G16_s2021183143,s3://noaa-goes16/ABI-L1b-RadM/2021/183/14/OR_ABI-L1b-RadM2-M6C13_G16_s2021183143
2021al05,Hurricane Elsa,2021-07-02 15:00:00,2021183150,13.40,-61.20,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021183150,s3://noaa-goes16/ABI-L1b-RadM/2021/183/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021183150,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021183150,s3://noaa-goes16/ABI-L1b-RadM/2021/183/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021183150
2021al05,Hurricane Elsa,2021-07-02 15:30:00,2021183153,13.47,-61.42,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/15/OR_ABI-L2-MCMIPM1-M6_G16_s2021183153,s3://noaa-goes16/ABI-L1b-RadM/2021/183/15/OR_ABI-L1b-RadM1-M6C13_G16_s2021183153,s3://noaa-goes16/ABI-L2-MCMIPM/2021/183/15/OR_ABI-L2-MCMIPM2-M6_G16_s2021183153,s3://noaa-goes16/ABI-L1b-RadM/2021/183/15/OR_ABI-L1b-RadM2-M6C13_G16_s2021183153
